#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;Menge;Limit;Kurs;Kurszusatz;PerformedMenge;
RandomTrader1;0080;RandomTrader;10000009;9989906;9469998420;-649999983;-6,4229;-540000579;-5,3946;S;1;-1;946;B;1;
RandomTrader1;0081;RandomTrader;10000009;9989906;9399998357;-720000046;-7,1146;-610000642;-6,0939;B;2;936;939;B;0;
RandomTrader1;0082;RandomTrader;10000011;9988042;9329998294;-540000134;-5,4711;-680000705;-6,7932;B;2;-1;932;B;2;
RandomTrader1;0083;RandomTrader;10000009;9989914;9369998338;-470000096;-4,7764;-640000661;-6,3936;S;2;-1;936;B;2;
RandomTrader1;0084;RandomTrader;10000010;9988979;9359998329;-420000117;-4,2945;-650000670;-6,4935;B;1;-1;935;B;1;
RandomTrader1;0085;RandomTrader;10000010;9988979;9439998409;-290000047;-2,9805;-570000590;-5,6943;B;1;925;943;B;0;
RandomTrader1;0086;RandomTrader;10000008;9990905;9639998609;-29999871;-0,3102;-370000390;-3,6963;S;2;933;963;G;2;
RandomTrader1;0087;RandomTrader;10000008;9990905;9699998657;20000181;0,2066;-310000342;-3,0969;S;1;972;969;B;0;
RandomTrader1;0088;RandomTrader;10000007;9991883;9789998729;180000239;1,8731;-220000270;-2,1978;S;1;959;978;b;1;
RandomTrader1;0089;RandomTrader;10000006;9992861;9789998729;240000221;2,5131;-220000270;-2,1978;S;1;978;978;G;1;
RandomTrader1;0090;RandomTrader;10000004;9994825;9829998753;280000245;2,9319;-180000246;-1,7982;S;2;-1;982;G;2;
RandomTrader1;0091;RandomTrader;10000002;9996797;9869998769;380000243;4,0042;-140000230;-1,3986;S;2;-1;986;B;2;
RandomTrader1;0092;RandomTrader;10000002;9996797;9869998769;350000249;3,6765;-140000230;-1,3986;B;1;976;986;G;0;
RandomTrader1;0093;RandomTrader;10000005;9993830;9899998775;340000267;3,5565;-110000224;-1,0989;B;3;995;989;G;3;
RandomTrader1;0094;RandomTrader;10000004;9994819;9899998775;240000297;2,4845;-110000224;-1,0989;S;1;-1;989;G;1;
RandomTrader1;0095;RandomTrader;10000003;9995805;9869998763;210000285;2,1739;-140000236;-1,3986;S;1;-1;986;B;1;
RandomTrader1;0096;RandomTrader;10000003;9995805;9809998745;210000249;2,1875;-200000254;-1,998;B;1;976;980;b;0;
RandomTrader1;0097;RandomTrader;10000006;9992868;9799998742;220000240;2,2965;-210000257;-2,0979;B;3;-1;979;B;3;
RandomTrader1;0098;RandomTrader;10000006;9992868;9749998712;160000211;1,6684;-260000287;-2,5974;B;3;969;974;B;0;
RandomTrader1;0099;RandomTrader;10000003;9995772;9689998676;150000185;1,5723;-320000323;-3,1968;S;3;-1;968;B;3;
RandomTrader1;0100;RandomTrader;10000003;9995772;9639998661;60000150;0,6263;-370000338;-3,6963;B;3;958;963;B;0;
RandomTrader1;0101;RandomTrader;10000003;9995772;9619998655;70000165;0,733;-390000344;-3,8961;B;1;953;961;B;0;
RandomTrader1;0102;RandomTrader;10000001;9997680;9549998634;-9999865;-0,1046;-460000365;-4,5954;S;2;-1;954;B;2;
RandomTrader1;0103;RandomTrader;10000000;9998628;9489998628;185;0,00;-520000371;-5,1948;S;2;944;948;B;1;
RandomTrader1;0104;RandomTrader;9999999;9999571;9439998628;-59999822;-0,6316;-570000371;-5,6943;S;1;-1;943;B;1;
