#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 5.0
     Investor: Minimal Abweichung zu System InnererWert -5.0
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

AgentName;Handelstag;AgentTyp;AktienAnzahl;Cash;Depot;Relative ;Relative     ;Absolute ;Absolute     ;Order;BuyMenge;BuyLimit;Order;SellMenge;SellLimit;Kurs;Kurszusatz;System     ; Individuell; Zufaellige ;Kurs         ;Potenzal                 ;Eingesetztes; Potenzial  ;Potenzial ;DayCounter            ;Performed;Performed; Investor        ;NoiseTrader       ;NoiseTrader       ;NoiseTrader ; Bemerkung;         ;
         ;          ;        ;            ;    ;     ;Gewinn   ;GewinnProzent;Gewinn   ;GewinnProzent;     ;        ;        ;     ;         ;         ;    ;          ;InnererWert; InnererWert; Abweichung%;ChangeProzent;AktivationThreshold(%)   ;Potenzial   ; Counter    ;Base      ;seit letzte Anpassung ;Action   ;Menge    ; AbschlagProzent ;Used_AveragePrice ;DaysOfAveragePrice;LimitAdjust%;          ;         ;
V62;0000;NoiseTrader;1872;753944;2625944;0;0,00;0;0,00;N;0;0;0;0;1000; ;0;0;0;0;0;0;0;0;0; ;0;NA;0,00;30;0,00;
V62;0001;NoiseTrader;1872;753944;2603480;0;0,00;-22464;-0,8555;S;0;0;5;998;988;G;1000;0;0;0;0;0;0;0;0; ;0;NA;1011,20;30;0,656;;MyAveragePrice=1011,20 YesterdayPrice=998,00
V62;0002;NoiseTrader;1872;753944;2605352;0;0,00;-20592;-0,7842;S;0;0;5;998;989;B;1000;0;0;0;0;0;0;0;0; ;0;NA;1010,2333;30;1,095;;MyAveragePrice=1010,2333 YesterdayPrice=988,00;SellLimit increased 1.095%;
V62;0003;NoiseTrader;1872;753944;2586632;0;0,00;-39312;-1,4971;S;0;0;5;982;979;G;1010;0;0;0;0;0;0;0;0; ;0;NA;1009,10;30;0,622;;MyAveragePrice=1009,10 YesterdayPrice=989,00;SellLimit decreased 0.622%;
V62;0004;NoiseTrader;1867;758884;2603480;0;0,00;-22464;-0,8555;S;0;0;5;982;988;B;1007;0;0;0;0;0;0;0;0;S;5;NA;1007,70;30;0,371;;MyAveragePrice=1007,70 YesterdayPrice=979,00;SellLimit increased 0.371%;
V62;0005;NoiseTrader;1862;763884;2625884;0;0,00;-60;-0,0023;S;0;0;5;983;1000;G;1016;0;0;0;0;0;0;0;0;S;5;NA;1006,7667;30;0,407;;MyAveragePrice=1006,7667 YesterdayPrice=988,00;SellLimit decreased 0.407%;
V62;0006;NoiseTrader;1858;767912;2638918;0;0,00;12974;0,4941;S;0;0;5;1002;1007;B;1023;0;0;0;0;0;0;0;0;S;4;NA;1005,9667;30;0,246;;MyAveragePrice=1005,9667 YesterdayPrice=1000,00;SellLimit increased 0.246%;
V62;0007;NoiseTrader;1858;767912;2650066;0;0,00;24122;0,9186;B;5;1001;0;0;1013;G;1009;0;0;0;0;0;0;0;0; ;0;NA;1005,60;30;0,574;;MyAveragePrice=1005,60 YesterdayPrice=1007,00;BuyLimit decreased 0.574%;
V62;0008;NoiseTrader;1863;762897;2631486;0;0,00;5542;0,211;B;5;1012;0;0;1003;B;1003;0;0;0;0;0;0;0;0;B;5;NA;1005,6333;30;0,005;;MyAveragePrice=1005,6333 YesterdayPrice=1013,00;BuyLimit increased 0.005%;
V62;0009;NoiseTrader;1863;762897;2624034;0;0,00;-1910;-0,0727;S;0;0;5;1001;999;B;1000;0;0;0;0;0;0;0;0; ;0;NA;1005,2667;30;0,187;;MyAveragePrice=1005,2667 YesterdayPrice=1003,00;SellLimit decreased 0.187%;
V62;0010;NoiseTrader;1863;762897;2603541;0;0,00;-22403;-0,8531;S;0;0;5;995;988;G;998;0;0;0;0;0;0;0;0; ;0;NA;1004,7333;30;0,336;;MyAveragePrice=1004,7333 YesterdayPrice=999,00;SellLimit decreased 0.336%;
