#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 5.0
     Investor: Minimal Abweichung zu System InnererWert -5.0
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;Menge;Limit;Kurs;Kurszusatz;PerformedMenge;
RandomTrader2;0021;RandomTrader;90000013;89986404;90269999430;989999422;1,1089;179999430;0,1998;S;5;1024;1002;B;0;
RandomTrader2;0022;RandomTrader;90000013;89986404;90449999456;1889999408;2,1341;359999456;0,3996;B;3;991;1004;b;0;
RandomTrader2;0023;RandomTrader;90000013;89986404;89549999326;179999368;0,2014;-540000674;-0,5994;S;8;1004;994;b;0;
RandomTrader2;0024;RandomTrader;90000006;89993341;89279999287;-990000501;-1,0967;-810000713;-0,8991;S;7;-1;991;G;7;
RandomTrader2;0025;RandomTrader;90000010;89989341;90089999341;-1440000125;-1,5733;-659;-0,00;B;4;1000;1000;B;4;
RandomTrader2;0026;RandomTrader;90000012;89987345;89909999321;-1260000213;-1,382;-180000679;-0,1998;B;2;-1;998;B;2;
RandomTrader2;0027;RandomTrader;90000009;89990309;89009999201;-1890000390;-2,0792;-1080000799;-1,1988;S;3;-1;988;B;3;
RandomTrader2;0028;RandomTrader;90000009;89990309;88559999156;-1980000479;-2,1869;-1530000844;-1,6983;B;7;978;983;B;0;
RandomTrader2;0029;RandomTrader;90000016;89983344;89639999264;-450000386;-0,4995;-450000736;-0,4995;B;7;-1;995;B;7;
RandomTrader2;0030;RandomTrader;90000016;89983344;89369999216;269999456;0,303;-720000784;-0,7992;B;8;985;992;G;0;
RandomTrader2;0031;RandomTrader;90000019;89980350;89909999312;-180000360;-0,1998;-180000688;-0,1998;B;3;1001;998;G;3;
RandomTrader2;0032;RandomTrader;90000019;89980350;89909999312;-90000364;-0,10;-180000688;-0,1998;S;7;1007;998;b;0;
RandomTrader2;0033;RandomTrader;90000012;89987336;89909999312;-720000364;-0,7944;-180000688;-0,1998;S;8;998;998;B;7;
RandomTrader2;0034;RandomTrader;90000012;89987336;88919999180;-2340000510;-2,5641;-1170000820;-1,2987;S;3;988;987;G;0;
RandomTrader2;0035;RandomTrader;90000012;89987336;89099999204;-2610000496;-2,8459;-990000796;-1,0989;S;8;996;989;B;0;
RandomTrader2;0036;RandomTrader;90000012;89987336;88289999096;-4050000618;-4,386;-1800000904;-1,998;B;6;979;980;G;0;
RandomTrader2;0037;RandomTrader;90000006;89993264;89009999192;-3240000514;-3,5122;-1080000808;-1,1988;S;6;-1;988;G;6;
RandomTrader2;0038;RandomTrader;90000006;89993264;89639999234;-2340000430;-2,544;-450000766;-0,4995;S;7;997;995;B;0;
RandomTrader2;0039;RandomTrader;90000012;89987258;90179999270;-990000304;-1,0859;89999270;0,0999;B;6;-1;1001;B;6;
RandomTrader2;0040;RandomTrader;90000006;89993216;89459999174;-1890000412;-2,069;-630000826;-0,6993;S;6;-1;993;G;6;
RandomTrader2;0041;RandomTrader;90000012;89987222;89999999210;-270000220;-0,2991;-90000790;-0,0999;B;6;1002;999;G;6;
RandomTrader2;0042;RandomTrader;90000008;89991186;89279999114;-1170000342;-1,2935;-810000886;-0,8991;S;4;-1;991;b;4;
RandomTrader2;0043;RandomTrader;90000016;89983258;89279999114;-270000212;-0,3015;-810000886;-0,8991;B;8;991;991;B;8;
RandomTrader2;0044;RandomTrader;90000009;89990125;88379998954;-900000333;-1,0081;-1710001046;-1,8981;S;7;-1;981;B;7;
RandomTrader2;0045;RandomTrader;90000007;89992087;88379998954;-1710000387;-1,8981;-1710001046;-1,8981;S;2;971;981;B;2;
RandomTrader2;0046;RandomTrader;90000005;89994041;88019998926;-1890000395;-2,1021;-2070001074;-2,2977;S;2;-1;977;B;2;
RandomTrader2;0047;RandomTrader;89999999;89999915;88199998936;-810000265;-0,91;-1890001064;-2,0979;S;6;-1;979;G;6;
RandomTrader2;0048;RandomTrader;89999992;90006873;89549998921;989999765;1,1179;-540001079;-0,5994;S;7;988;994;G;7;
RandomTrader2;0049;RandomTrader;89999998;90000891;89819998897;179999633;0,2008;-270001103;-0,2997;B;6;-1;997;B;6;
RandomTrader2;0050;RandomTrader;90000005;89993982;88919998917;-450000299;-0,5035;-1170001083;-1,2987;B;7;987;987;B;7;
RandomTrader2;0051;RandomTrader;90000005;89993982;88649998902;-1260000410;-1,4014;-1440001098;-1,5984;B;7;977;984;B;0;
RandomTrader2;0052;RandomTrader;89999997;90001870;88829998912;-1080000400;-1,2012;-1260001088;-1,3986;S;8;974;986;B;8;
RandomTrader2;0053;RandomTrader;89999997;90001870;88559998921;-1350000391;-1,5015;-1530001079;-1,6983;B;2;976;983;G;0;
RandomTrader2;0054;RandomTrader;89999990;90008800;89189998900;269999720;0,3036;-900001100;-0,999;S;7;-1;990;B;7;
RandomTrader2;0055;RandomTrader;89999998;90000936;88559998970;-540000234;-0,6061;-1530001030;-1,6983;B;8;-1;983;G;8;
RandomTrader2;0056;RandomTrader;90000003;89995971;89459998950;1169999854;1,3252;-630001050;-0,6993;B;5;-1;993;G;5;
RandomTrader2;0057;RandomTrader;89999997;90001917;89279998944;269999752;0,3033;-810001056;-0,8991;S;6;-1;991;B;6;
RandomTrader2;0058;RandomTrader;89999997;90001917;89639998932;-302;-0,00;-450001068;-0,4995;B;3;981;995;G;0;
RandomTrader2;0059;RandomTrader;90000000;89998923;89909998923;-270000347;-0,2994;-180001077;-0,1998;B;3;-1;998;B;3;
RandomTrader2;0060;RandomTrader;89999994;90004923;90089998923;629999749;0,7042;-1077;-0,00;S;6;988;1000;G;6;
RandomTrader2;0061;RandomTrader;90000001;89997895;90449998899;449999689;0,50;359998899;0,3996;B;7;1010;1004;G;7;
RandomTrader2;0062;RandomTrader;90000005;89993887;90269998897;989999783;1,1089;179998897;0,1998;B;4;-1;1002;B;4;
RandomTrader2;0063;RandomTrader;90000005;89993887;90089998887;809999773;0,9073;-1113;-0,00;B;2;991;1000;G;0;
RandomTrader2;0064;RandomTrader;90000007;89991879;90449998907;2069999953;2,3422;359998907;0,3996;B;2;-1;1004;G;2;
RandomTrader2;0065;RandomTrader;90000006;89992901;92069999033;3690000079;4,1752;1979999033;2,1978;S;2;1014;1022;B;1;
RandomTrader2;0066;RandomTrader;90000006;89992901;90989998961;2970000035;3,3742;899998961;0,999;S;5;1011;1010;G;0;
RandomTrader2;0067;RandomTrader;90000013;89985845;90809998949;2610000013;2,9592;719998949;0,7992;B;7;-1;1008;B;7;
RandomTrader2;0068;RandomTrader;90000007;89991857;90269998871;719999950;0,804;179998871;0,1998;S;6;-1;1002;B;6;
RandomTrader2;0069;RandomTrader;89999999;89999897;90539998892;719999995;0,8016;449998892;0,4995;S;8;991;1005;G;8;
RandomTrader2;0070;RandomTrader;90000004;89994842;91079998886;2159999969;2,4291;989998886;1,0989;B;5;-1;1011;B;5;
RandomTrader2;0071;RandomTrader;90000007;89991842;90089998842;1439999940;1,6244;-1158;-0,00;B;3;1000;1000;G;3;
RandomTrader2;0072;RandomTrader;90000007;89991842;89819998821;989999909;1,1145;-270001179;-0,2997;S;5;1010;997;b;0;
RandomTrader2;0073;RandomTrader;90000007;89991842;88199998695;-360000226;-0,4065;-1890001305;-2,0979;S;2;997;979;B;0;
RandomTrader2;0074;RandomTrader;90000002;89996707;87659998653;-1530000247;-1,7154;-2430001347;-2,6973;S;5;969;973;B;5;
RandomTrader2;0075;RandomTrader;89999996;90002569;88019998661;-540000309;-0,6098;-2070001339;-2,2977;S;6;963;977;G;6;
RandomTrader2;0076;RandomTrader;90000004;89994785;87659998677;-1800000273;-2,0121;-2430001323;-2,6973;B;8;-1;973;G;8;
RandomTrader2;0077;RandomTrader;89999997;90001526;86759998637;-2520000307;-2,8226;-3330001363;-3,6963;S;7;-1;963;G;7;
RandomTrader2;0078;RandomTrader;89999997;90001526;86309998652;-3330000280;-3,7149;-3780001348;-4,1958;S;8;972;958;b;0;
RandomTrader2;0079;RandomTrader;90000000;89998655;86219998655;-3690000268;-4,1041;-3870001345;-4,2957;B;3;-1;957;B;3;
RandomTrader2;0080;RandomTrader;89999993;90005333;85949998655;-4140000268;-4,5954;-4140001345;-4,5954;S;7;-1;954;G;7;
RandomTrader2;0081;RandomTrader;89999993;90005333;85949998655;-4500000244;-4,9751;-4140001345;-4,5954;S;3;963;954;B;0;
RandomTrader2;0082;RandomTrader;89999987;90011051;85859998662;-4410000235;-4,8853;-4230001338;-4,6953;S;6;944;953;G;6;
RandomTrader2;0083;RandomTrader;89999984;90013925;86309998597;-3780000290;-4,1958;-3780001403;-4,1958;S;3;-1;958;B;3;
RandomTrader2;0084;RandomTrader;89999984;90013925;86759998517;-3690000390;-4,0796;-3330001483;-3,6963;B;5;948;963;G;0;
RandomTrader2;0085;RandomTrader;89999984;90013925;86849998501;-5220000532;-5,6696;-3240001499;-3,5964;S;5;972;964;G;0;
RandomTrader2;0086;RandomTrader;89999984;90013925;86939998485;-4050000476;-4,451;-3150001515;-3,4965;S;7;973;965;B;0;
RandomTrader2;0087;RandomTrader;89999984;90013925;86399998581;-4410000368;-4,8563;-3690001419;-4,0959;B;4;955;959;B;0;
RandomTrader2;0088;RandomTrader;89999981;90016814;86759998517;-3510000354;-3,8883;-3330001483;-3,6963;S;4;949;963;B;3;
RandomTrader2;0089;RandomTrader;89999977;90020682;87119998441;-3420000451;-3,7773;-2970001559;-3,2967;S;4;-1;967;G;4;
RandomTrader2;0090;RandomTrader;89999979;90018754;86849998510;-4230000376;-4,6443;-3240001490;-3,5964;B;2;-1;964;B;2;
RandomTrader2;0091;RandomTrader;89999981;90016840;86219998657;-3870000185;-4,2957;-3870001343;-4,2957;B;2;-1;957;B;2;
RandomTrader2;0092;RandomTrader;89999981;90016840;86759998543;-3060000278;-3,4068;-3330001457;-3,6963;B;3;947;963;B;0;
RandomTrader2;0093;RandomTrader;89999977;90020664;86129998676;-2070000019;-2,3469;-3960001324;-4,3956;S;4;953;956;B;4;
RandomTrader2;0094;RandomTrader;89999977;90020664;86849998492;-810000161;-0,924;-3240001508;-3,5964;B;3;946;964;B;0;
RandomTrader2;0095;RandomTrader;89999981;90016800;87029998446;-990000215;-1,1247;-3060001554;-3,3966;B;4;-1;966;B;4;
RandomTrader2;0096;RandomTrader;89999989;90009080;86939998465;-720000212;-0,8214;-3150001535;-3,4965;B;8;-1;965;B;8;
RandomTrader2;0097;RandomTrader;89999985;90012928;86669998498;-90000139;-0,1037;-3420001502;-3,7962;S;4;-1;962;B;4;
RandomTrader2;0098;RandomTrader;89999987;90011010;86399998543;89999891;0,1043;-3690001457;-4,0959;B;2;-1;959;G;2;
RandomTrader2;0099;RandomTrader;89999985;90012958;87749998348;1529999693;1,7745;-2340001652;-2,5974;S;2;968;974;G;2;
RandomTrader2;0100;RandomTrader;89999983;90014942;89369998078;3419999423;3,9791;-720001922;-0,7992;S;2;983;992;G;2;
RandomTrader2;0101;RandomTrader;89999990;90007970;89729998010;3779999355;4,3979;-360001990;-0,3996;B;7;-1;996;B;7;
RandomTrader2;0102;RandomTrader;89999994;90004006;89279998060;3419999398;3,9832;-810001940;-0,8991;B;4;-1;991;B;4;
RandomTrader2;0103;RandomTrader;89999986;90011846;88289998126;1979999529;2,2941;-1800001874;-1,998;S;8;-1;980;B;8;
RandomTrader2;0104;RandomTrader;89999979;90018643;87479998252;719999735;0,8299;-2610001748;-2,8971;S;7;970;971;G;7;
RandomTrader2;0105;RandomTrader;89999987;90010843;87839998168;989999667;1,1399;-2250001832;-2,4975;B;8;-1;975;B;8;
RandomTrader2;0106;RandomTrader;89999981;90016651;87209998259;269999774;0,3106;-2880001741;-3,1968;S;6;965;968;B;6;
RandomTrader2;0107;RandomTrader;89999978;90019549;87029998297;629999716;0,7292;-3060001703;-3,3966;S;3;958;966;B;3;
RandomTrader2;0108;RandomTrader;89999970;90027221;86399998451;-360000066;-0,4149;-3690001549;-4,0959;S;8;956;959;G;8;
RandomTrader2;0109;RandomTrader;89999968;90029157;87209998181;89999740;0,1033;-2880001819;-3,1968;S;5;968;968;B;2;
RandomTrader2;0110;RandomTrader;89999964;90032985;86219998533;-629999977;-0,7254;-3870001467;-4,2957;S;4;-1;957;G;4;
RandomTrader2;0111;RandomTrader;89999970;90027201;86849998281;629999624;0,7307;-3240001719;-3,5964;B;6;-1;964;B;6;
RandomTrader2;0112;RandomTrader;89999962;90034865;86309998461;-450000082;-0,5187;-3780001539;-4,1958;S;8;954;958;G;8;
RandomTrader2;0113;RandomTrader;89999960;90036787;86579998347;449999671;0,5225;-3510001653;-3,8961;S;2;-1;961;B;2;
RandomTrader2;0114;RandomTrader;89999968;90029011;87569997907;719999415;0,829;-2520002093;-2,7972;B;8;-1;972;G;8;
RandomTrader2;0115;RandomTrader;89999960;90036731;86939998131;-90000315;-0,1034;-3150001869;-3,4965;S;8;-1;965;G;8;
RandomTrader2;0116;RandomTrader;89999967;90029927;87569997851;629999386;0,7246;-2520002149;-2,7972;B;7;-1;972;B;7;
RandomTrader2;0117;RandomTrader;89999967;90029927;86939998082;269999584;0,3115;-3150001918;-3,4965;B;4;962;965;G;0;
RandomTrader2;0118;RandomTrader;89999961;90035729;87119998016;719999473;0,8333;-2970001984;-3,2967;S;6;-1;967;G;6;
RandomTrader2;0119;RandomTrader;89999966;90030884;87299997938;-450000410;-0,5128;-2790002062;-3,0969;B;5;976;969;B;5;
RandomTrader2;0120;RandomTrader;89999966;90030884;87299997938;-2070000140;-2,3162;-2790002062;-3,0969;B;4;959;969;B;0;
RandomTrader2;0121;RandomTrader;89999973;90024108;87209997972;-2520000038;-2,8084;-2880002028;-3,1968;B;7;-1;968;B;7;
RandomTrader2;0122;RandomTrader;89999966;90031010;88829997486;-450000574;-0,504;-1260002514;-1,3986;S;7;958;986;B;7;
RandomTrader2;0123;RandomTrader;89999959;90038066;90809996738;2519998612;2,8542;719996738;0,7992;S;7;-1;1008;B;7;
RandomTrader2;0124;RandomTrader;89999959;90038066;90629996820;3149998568;3,6008;539996820;0,5994;B;6;997;1006;B;0;
RandomTrader2;0125;RandomTrader;89999965;90032096;89639997271;1799999103;2,0492;-450002729;-0,4995;B;6;995;995;B;6;
RandomTrader2;0126;RandomTrader;89999965;90032096;90359996991;3149998732;3,612;269996991;0,2997;B;8;985;1003;B;0;
RandomTrader2;0127;RandomTrader;89999967;90030112;89369997376;2339999079;2,6887;-720002624;-0,7992;B;2;-1;992;G;2;
RandomTrader2;0128;RandomTrader;89999970;90027142;89189997442;2789998991;3,2292;-900002558;-0,999;B;3;-1;990;G;3;
RandomTrader2;0129;RandomTrader;89999978;90019190;89549997322;2339999141;2,6832;-540002678;-0,5994;B;8;-1;994;b;8;
RandomTrader2;0130;RandomTrader;89999970;90027134;89459997344;3239998811;3,7578;-630002656;-0,6993;S;8;-1;993;G;8;
RandomTrader2;0131;RandomTrader;89999976;90021176;89459997344;2609999063;3,0052;-630002656;-0,6993;B;6;-1;993;B;6;
RandomTrader2;0132;RandomTrader;89999981;90016136;90809996984;4499998523;5,2138;719996984;0,7992;B;5;-1;1008;b;5;
RandomTrader2;0133;RandomTrader;89999984;90013112;90809996984;4229998637;4,8857;719996984;0,7992;B;7;1008;1008;G;3;
RandomTrader2;0134;RandomTrader;89999988;90009120;89909997144;2339999237;2,6721;-180002856;-0,1998;B;4;-1;998;B;4;
RandomTrader2;0135;RandomTrader;89999995;90002141;89819997156;2879999025;3,3126;-270002844;-0,2997;B;7;-1;997;G;7;
RandomTrader2;0136;RandomTrader;89999989;90008213;91169997081;3599999230;4,111;1079997081;1,1988;S;6;-1;1012;G;6;
RandomTrader2;0137;RandomTrader;89999981;90016197;89909997235;2969999153;3,4161;-180002765;-0,1998;S;8;-1;998;B;8;
RandomTrader2;0138;RandomTrader;89999985;90012161;90899997026;3779999010;4,3388;809997026;0,8991;B;4;-1;1009;B;4;
RandomTrader2;0139;RandomTrader;89999978;90019182;90359997116;3059999178;3,5052;269997116;0,2997;S;7;998;1003;G;7;
RandomTrader2;0140;RandomTrader;89999978;90019182;90629997050;3329999112;3,8144;539997050;0,5994;S;6;1013;1006;B;0;
RandomTrader2;0141;RandomTrader;89999972;90025260;91259996896;4049998924;4,644;1169996896;1,2987;S;6;995;1013;G;6;
RandomTrader2;0142;RandomTrader;89999977;90020180;91529996812;2699999326;3,0395;1439996812;1,5984;B;5;1023;1016;B;5;
RandomTrader2;0143;RandomTrader;89999972;90025205;90539997065;-269999673;-0,2973;449997065;0,4995;S;5;-1;1005;B;5;
RandomTrader2;0144;RandomTrader;89999972;90025205;90359997121;-269999699;-0,2979;269997121;0,2997;B;2;994;1003;G;0;
RandomTrader2;0145;RandomTrader;89999976;90021269;88649997653;-989999618;-1,1044;-1440002347;-1,5984;B;4;-1;984;G;4;
RandomTrader2;0146;RandomTrader;89999979;90018338;88019997821;-2339999170;-2,5896;-2070002179;-2,2977;B;3;993;977;G;3;
RandomTrader2;0147;RandomTrader;89999982;90015449;86759998115;-2609999261;-2,9204;-3330001885;-3,6963;B;3;-1;963;b;3;
RandomTrader2;0148;RandomTrader;89999980;90017381;87029998061;-2159999381;-2,4218;-3060001939;-3,3966;S;2;963;966;B;2;
RandomTrader2;0149;RandomTrader;89999980;90017381;87209998021;-2339999301;-2,6131;-2880001979;-3,1968;B;5;956;968;B;0;
RandomTrader2;0150;RandomTrader;89999980;90017381;86939998081;-2519999263;-2,8169;-3150001919;-3,4965;B;6;958;965;B;0;
RandomTrader2;0151;RandomTrader;89999972;90025237;88469997741;-989999603;-1,1066;-1620002259;-1,7982;S;8;955;982;G;8;
RandomTrader2;0152;RandomTrader;89999972;90025237;88739997657;-2069999327;-2,2795;-1350002343;-1,4985;S;6;991;985;B;0;
RandomTrader2;0153;RandomTrader;89999970;90027201;88469997741;-2339999243;-2,5768;-1620002259;-1,7982;S;2;-1;982;G;2;
RandomTrader2;0154;RandomTrader;89999970;90027201;88199997831;-1709999313;-1,9019;-1890002169;-2,0979;S;2;991;979;B;0;
RandomTrader2;0155;RandomTrader;89999970;90027201;87929997921;-1889999235;-2,1042;-2160002079;-2,3976;B;7;969;976;B;0;
RandomTrader2;0156;RandomTrader;89999966;90031105;87929997921;-3239999160;-3,5538;-2160002079;-2,3976;S;4;966;976;G;4;
RandomTrader2;0157;RandomTrader;89999963;90034072;89099997479;-809999756;-0,9009;-990002521;-1,0989;S;7;985;989;B;3;
RandomTrader2;0158;RandomTrader;89999963;90034072;88649997664;-2249999362;-2,4752;-1440002336;-1,5984;B;7;979;984;G;0;
RandomTrader2;0159;RandomTrader;89999967;90030108;89279997405;-1079999711;-1,1952;-810002595;-0,8991;B;5;993;991;G;4;
RandomTrader2;0160;RandomTrader;89999960;90036975;88379997735;-2249999315;-2,4826;-1710002265;-1,8981;S;7;-1;981;G;7;
RandomTrader2;0161;RandomTrader;89999965;90032060;88559997655;-2699999241;-2,9586;-1530002345;-1,6983;B;5;990;983;B;5;
RandomTrader2;0162;RandomTrader;89999965;90032060;89459997305;-2069999507;-2,2616;-630002695;-0,6993;B;8;973;993;G;0;
RandomTrader2;0163;RandomTrader;89999965;90032060;89549997270;-989999795;-1,0934;-540002730;-0,5994;S;3;1002;994;B;0;
RandomTrader2;0164;RandomTrader;89999959;90038024;89549997270;-809999851;-0,8964;-540002730;-0,5994;S;6;984;994;B;6;
RandomTrader2;0165;RandomTrader;89999951;90045840;88019997967;-629999686;-0,7107;-2070002033;-2,2977;S;8;-1;977;G;8;
RandomTrader2;0166;RandomTrader;89999946;90050775;88919997477;899999656;1,0225;-1170002523;-1,2987;S;5;-1;987;B;5;
RandomTrader2;0167;RandomTrader;89999944;90052769;89819996937;3059998822;3,527;-270003063;-0,2997;S;2;-1;997;B;2;
RandomTrader2;0168;RandomTrader;89999950;90046805;89549997105;2519999044;2,8956;-540002895;-0,5994;B;6;-1;994;G;6;
RandomTrader2;0169;RandomTrader;89999956;90040793;90269996705;3059998684;3,5088;179996705;0,1998;B;6;-1;1002;B;6;
RandomTrader2;0170;RandomTrader;89999951;90045748;89279997189;2339999108;2,6915;-810002811;-0,8991;S;5;-1;991;G;5;
RandomTrader2;0171;RandomTrader;89999943;90053652;89009997336;539999595;0,6104;-1080002664;-1,1988;S;8;-1;988;G;8;
RandomTrader2;0172;RandomTrader;89999946;90050658;89909996766;1169999109;1,3185;-180003234;-0,1998;B;3;-1;998;B;3;
RandomTrader2;0173;RandomTrader;89999943;90053664;90269996550;1799998809;2,0346;179996550;0,1998;S;3;988;1002;G;3;
RandomTrader2;0174;RandomTrader;89999943;90053664;90539996379;2339998548;2,6531;449996379;0,4995;S;8;1012;1005;B;0;
RandomTrader2;0175;RandomTrader;89999943;90053664;89819996835;1889998914;2,1494;-270003165;-0,2997;B;6;994;997;b;0;
RandomTrader2;0176;RandomTrader;89999946;90050673;89819996835;1889998914;2,1494;-270003165;-0,2997;B;6;997;997;G;3;
RandomTrader2;0177;RandomTrader;89999952;90044637;90629996349;1529998870;1,7172;539996349;0,5994;B;7;1006;1006;G;6;
RandomTrader2;0178;RandomTrader;89999949;90047676;91259996013;2609998349;2,9442;1169996013;1,2987;S;3;-1;1013;G;3;
RandomTrader2;0179;RandomTrader;89999957;90039652;90359996523;1079999118;1,2097;269996523;0,2997;B;8;1023;1003;b;8;
RandomTrader2;0180;RandomTrader;89999952;90044682;90629996394;2249998659;2,5458;539996394;0,5994;S;5;-1;1006;G;5;
RandomTrader2;0181;RandomTrader;89999952;90044682;90449996490;1889998835;2,1341;359996490;0,3996;S;8;1016;1004;B;0;
RandomTrader2;0182;RandomTrader;89999960;90036666;90269996586;809999281;0,9054;179996586;0,1998;B;8;-1;1002;G;8;
RandomTrader2;0183;RandomTrader;89999966;90030636;90539996466;989999196;1,1055;449996466;0,4995;B;7;1012;1005;G;6;
