#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 5.0
     Investor: Minimal Abweichung zu System InnererWert -5.0
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;Menge;Limit;Kurs;Kurszusatz;PerformedMenge;
RandomTrader1;0018;RandomTrader;89999971;90029186;92249999490;0;0,00;2159999490;2,3976;S;6;1018;1024;G;6;
RandomTrader1;0019;RandomTrader;89999979;90020978;92429999432;2339999432;2,5974;2339999432;2,5974;B;8;1034;1026;B;8;
RandomTrader1;0020;RandomTrader;89999979;90020978;91529999642;1079999642;1,194;1439999642;1,5984;B;8;1015;1016;b;0;
RandomTrader1;0021;RandomTrader;89999984;90015913;91259999705;1439999677;1,6032;1169999705;1,2987;B;5;-1;1013;B;5;
RandomTrader1;0022;RandomTrader;89999980;90019957;91079999737;629999751;0,6965;989999737;1,0989;S;5;1002;1011;B;4;
RandomTrader1;0023;RandomTrader;89999980;90019957;89999999977;449999851;0,5025;-90000023;-0,0999;S;6;1000;999;B;0;
RandomTrader1;0024;RandomTrader;89999974;90025915;89460000097;-809999917;-0,8973;-629999903;-0,6993;S;8;989;993;B;6;
RandomTrader1;0025;RandomTrader;89999974;90025915;89460000097;-2789999609;-3,0244;-629999903;-0,6993;B;5;983;993;G;0;
RandomTrader1;0026;RandomTrader;89999980;90019939;89730000019;-899999939;-0,993;-359999981;-0,3996;B;6;-1;996;B;6;
RandomTrader1;0027;RandomTrader;89999980;90019939;90089999939;-450000033;-0,497;-61;-0,00;B;8;986;1000;B;0;
RandomTrader1;0028;RandomTrader;89999986;90013957;89819999999;-90000022;-0,1001;-270000001;-0,2997;B;6;-1;997;B;6;
RandomTrader1;0029;RandomTrader;89999982;90017933;89550000041;-539999954;-0,5994;-539999959;-0,5994;S;4;987;994;b;4;
RandomTrader1;0030;RandomTrader;89999979;90020909;89370000077;89999947;0,1008;-719999923;-0,7992;S;3;-1;992;b;3;
RandomTrader1;0031;RandomTrader;89999977;90022893;89370000077;-359999938;-0,4012;-719999923;-0,7992;S;2;-1;992;B;2;
RandomTrader1;0032;RandomTrader;89999975;90024869;89010000169;-1079999778;-1,1988;-1079999831;-1,1988;S;3;982;988;B;2;
RandomTrader1;0033;RandomTrader;89999971;90028817;88920000194;-2159999654;-2,3715;-1169999806;-1,2987;S;4;-1;987;B;4;
RandomTrader1;0034;RandomTrader;89999973;90026849;88650000281;-1439999699;-1,5984;-1439999719;-1,5984;B;2;-1;984;G;2;
RandomTrader1;0035;RandomTrader;89999977;90022885;89280000092;-719999902;-0,80;-809999908;-0,8991;B;4;993;991;B;4;
RandomTrader1;0036;RandomTrader;89999974;90025843;88830000207;-3239999350;-3,5191;-1259999793;-1,3986;S;4;981;986;B;3;
RandomTrader1;0037;RandomTrader;89999974;90025843;88650000259;-4049999116;-4,3689;-1439999741;-1,5984;B;5;976;984;G;0;
RandomTrader1;0038;RandomTrader;89999974;90025843;89010000155;-3239999335;-3,5122;-1079999845;-1,1988;S;7;993;988;B;0;
RandomTrader1;0039;RandomTrader;89999972;90027815;88830000207;-3599999225;-3,8948;-1259999793;-1,3986;S;2;978;986;B;2;
RandomTrader1;0040;RandomTrader;89999967;90032730;88560000291;-2969999351;-3,2448;-1529999709;-1,6983;S;5;976;983;G;5;
RandomTrader1;0041;RandomTrader;89999974;90025786;89369999994;-1889999711;-2,071;-720000006;-0,7992;B;7;992;992;B;7;
RandomTrader1;0042;RandomTrader;89999978;90021822;89280000020;-1799999717;-1,9763;-809999980;-0,8991;B;4;-1;991;B;4;
RandomTrader1;0043;RandomTrader;89999971;90028668;88110000306;-1889999671;-2,10;-1979999694;-2,1978;S;7;-1;978;G;7;
RandomTrader1;0044;RandomTrader;89999976;90023773;88200000277;-1259999820;-1,4085;-1889999723;-2,0979;B;5;-1;979;G;5;
RandomTrader1;0045;RandomTrader;89999978;90021815;88200000277;-1259999820;-1,4085;-1889999723;-2,0979;B;2;988;979;G;2;
RandomTrader1;0046;RandomTrader;89999986;90013983;88200000277;-1529999742;-1,7051;-1889999723;-2,0979;B;8;988;979;B;8;
RandomTrader1;0047;RandomTrader;89999986;90013983;87840000333;-2249999606;-2,4975;-2249999667;-2,4975;B;4;969;975;G;0;
RandomTrader1;0048;RandomTrader;89999990;90010011;89460000081;-359999918;-0,4008;-629999919;-0,6993;B;4;-1;993;B;4;
RandomTrader1;0049;RandomTrader;89999985;90014956;89100000121;-449999920;-0,5025;-989999879;-1,0989;S;5;983;989;G;5;
RandomTrader1;0050;RandomTrader;89999985;90014956;89730000016;359999939;0,4028;-359999984;-0,3996;S;2;998;996;B;0;
RandomTrader1;0051;RandomTrader;89999985;90014956;90809999836;1439999759;1,6113;719999836;0,7992;B;2;986;1008;G;0;
RandomTrader1;0052;RandomTrader;89999985;90014956;91529999716;2519999547;2,8311;1439999716;1,5984;S;6;1018;1016;G;0;
RandomTrader1;0053;RandomTrader;89999985;90014956;90899999821;1979999627;2,2267;809999821;0,8991;S;2;1026;1009;B;0;
RandomTrader1;0054;RandomTrader;89999985;90014956;89640000031;989999750;1,1168;-449999969;-0,4995;S;3;998;995;G;0;
RandomTrader1;0055;RandomTrader;89999993;90006964;89999999971;719999879;0,8065;-90000029;-0,0999;B;8;-1;999;G;8;
RandomTrader1;0056;RandomTrader;89999993;90006964;90719999915;1889999708;2,1277;629999915;0,6993;S;7;1008;1007;B;0;
RandomTrader1;0057;RandomTrader;89999987;90012940;89729999992;1079999733;1,2183;-360000008;-0,3996;S;6;-1;996;G;6;
RandomTrader1;0058;RandomTrader;89999984;90015955;90539999875;1529999720;1,7189;449999875;0,4995;S;5;1005;1005;B;3;
RandomTrader1;0059;RandomTrader;89999984;90015955;89999999971;1169999764;1,3171;-90000029;-0,0999;B;8;994;999;G;0;
RandomTrader1;0060;RandomTrader;89999979;90020980;90539999875;1979999584;2,2358;449999875;0,4995;S;5;-1;1005;b;5;
RandomTrader1;0061;RandomTrader;89999985;90014980;90089999980;719999986;0,8056;-20;-0,00;B;6;1005;1000;G;6;
RandomTrader1;0062;RandomTrader;89999989;90010956;90629999890;1349999870;1,5121;539999890;0,5994;B;4;-1;1006;G;4;
RandomTrader1;0063;RandomTrader;89999983;90017010;90899999857;2789999551;3,1665;809999857;0,8991;S;6;-1;1009;G;6;
RandomTrader1;0064;RandomTrader;89999983;90017010;91439999755;3239999478;3,6735;1349999755;1,4985;S;7;1019;1015;G;0;
RandomTrader1;0065;RandomTrader;89999986;90013998;90449999942;2249999665;2,551;359999942;0,3996;B;3;-1;1004;G;3;
RandomTrader1;0066;RandomTrader;89999988;90011986;90629999914;2429999637;2,7551;539999914;0,5994;B;2;-1;1006;G;2;
RandomTrader1;0067;RandomTrader;89999988;90011986;90719999902;2879999569;3,2787;629999902;0,6993;S;4;1016;1007;B;0;
RandomTrader1;0068;RandomTrader;89999990;90009994;89730000034;269999953;0,3018;-359999966;-0,3996;B;2;996;996;B;2;
RandomTrader1;0069;RandomTrader;89999982;90017946;89550000054;449999933;0,5051;-539999946;-0,5994;S;8;-1;994;G;8;
RandomTrader1;0070;RandomTrader;89999989;90010995;89460000072;-269999944;-0,3009;-629999928;-0,6993;B;7;-1;993;B;7;
RandomTrader1;0071;RandomTrader;89999994;90006085;88470000193;-2339999643;-2,5768;-1619999807;-1,7982;B;5;983;982;G;5;
RandomTrader1;0072;RandomTrader;89999999;90001130;89280000139;-2249999577;-2,4582;-809999861;-0,8991;B;5;-1;991;B;5;
RandomTrader1;0073;RandomTrader;90000005;89995256;88200000151;-2699999670;-2,9703;-1889999849;-2,0979;B;6;-1;979;B;6;
RandomTrader1;0074;RandomTrader;90000012;89988445;87660000121;-1979999910;-2,2088;-2429999879;-2,6973;B;7;-1;973;B;7;
RandomTrader1;0075;RandomTrader;90000016;89984561;87480000097;-2519999874;-2,80;-2609999903;-2,8971;B;4;-1;971;B;4;
RandomTrader1;0076;RandomTrader;90000022;89978753;87210000049;-3509999866;-3,869;-2879999951;-3,1968;B;6;-1;968;G;6;
RandomTrader1;0077;RandomTrader;90000022;89978753;86309999829;-3420000163;-3,8114;-3780000171;-4,1958;S;6;977;958;G;0;
RandomTrader1;0078;RandomTrader;90000017;89983498;85499999631;-5040000244;-5,5666;-4590000369;-5,0949;S;5;-1;949;B;5;
RandomTrader1;0079;RandomTrader;90000023;89977828;85139999563;-4860000408;-5,40;-4950000437;-5,4945;B;6;-1;945;B;6;
RandomTrader1;0080;RandomTrader;90000020;89980684;85769999724;-4770000151;-5,2684;-4320000276;-4,7952;S;3;-1;952;B;3;
RandomTrader1;0081;RandomTrader;90000020;89980684;85139999584;-4950000396;-5,4945;-4950000416;-5,4945;B;6;942;945;B;0;
RandomTrader1;0082;RandomTrader;90000025;89975989;84599999464;-6030000426;-6,6534;-5490000536;-6,0939;B;5;-1;939;B;5;
RandomTrader1;0083;RandomTrader;90000021;89979869;87390000239;-3509999618;-3,8614;-2699999761;-2,997;S;4;-1;970;B;4;
RandomTrader1;0084;RandomTrader;90000029;89972125;87210000197;-4229999558;-4,626;-2879999803;-3,1968;B;8;-1;968;b;8;
RandomTrader1;0085;RandomTrader;90000031;89970189;87210000197;-3239999745;-3,5821;-2879999803;-3,1968;B;2;968;968;G;2;
RandomTrader1;0086;RandomTrader;90000031;89970189;87030000135;-3599999779;-3,9722;-3059999865;-3,3966;S;2;977;966;b;0;
RandomTrader1;0087;RandomTrader;90000031;89970189;86760000042;-3959999860;-4,3651;-3329999958;-3,6963;S;2;966;963;G;0;
RandomTrader1;0088;RandomTrader;90000031;89970189;86579999980;-3150000054;-3,5105;-3510000020;-3,8961;S;5;972;961;G;0;
RandomTrader1;0089;RandomTrader;90000031;89970189;87030000135;-2519999919;-2,8141;-3059999865;-3,3966;S;2;970;966;B;0;
RandomTrader1;0090;RandomTrader;90000028;89973090;87120000166;-2339999906;-2,6157;-2969999834;-3,2967;S;3;-1;967;G;3;
RandomTrader1;0091;RandomTrader;90000022;89978928;87660000334;-809999859;-0,9156;-2429999666;-2,6973;S;6;-1;973;B;6;
RandomTrader1;0092;RandomTrader;90000022;89978928;87480000290;-1799999849;-2,0161;-2609999710;-2,8971;B;4;963;971;B;0;
RandomTrader1;0093;RandomTrader;90000028;89973162;86580000070;-1620000081;-1,8367;-3509999930;-3,8961;B;6;961;961;B;6;
RandomTrader1;0094;RandomTrader;90000025;89976066;87210000266;-449999855;-0,5133;-2879999734;-3,1968;S;3;-1;968;B;3;
RandomTrader1;0095;RandomTrader;90000023;89978006;87390000316;-89999781;-0,1029;-2699999684;-2,997;S;2;-1;970;B;2;
RandomTrader1;0096;RandomTrader;90000023;89978006;88200000523;990000474;1,1352;-1889999477;-2,0979;B;8;960;979;b;0;
RandomTrader1;0097;RandomTrader;90000030;89971160;88110000500;1800000671;2,0855;-1979999500;-2,1978;B;7;-1;978;G;7;
RandomTrader1;0098;RandomTrader;90000033;89968217;88380000590;2880000959;3,3684;-1709999410;-1,8981;B;3;987;981;B;3;
RandomTrader1;0099;RandomTrader;90000029;89972117;87840000392;2700000829;3,1712;-2249999608;-2,4975;S;4;-1;975;B;4;
RandomTrader1;0100;RandomTrader;90000029;89972117;88020000450;2250000726;2,6233;-2069999550;-2,2977;B;5;965;977;G;0;
RandomTrader1;0101;RandomTrader;90000031;89970153;88470000595;3330001011;3,9112;-1619999405;-1,7982;B;2;986;982;G;2;
RandomTrader1;0102;RandomTrader;90000025;89976057;88650000657;4050001193;4,7872;-1439999343;-1,5984;S;6;-1;984;B;6;
RandomTrader1;0103;RandomTrader;90000025;89976057;87120000232;-270000007;-0,309;-2969999768;-3,2967;S;4;974;967;B;0;
RandomTrader1;0104;RandomTrader;90000020;89980847;86310000007;-900000190;-1,032;-3779999993;-4,1958;S;5;-1;958;B;5;
RandomTrader1;0105;RandomTrader;90000025;89976017;87030000167;-180000030;-0,2064;-3059999833;-3,3966;B;5;-1;966;B;5;
RandomTrader1;0106;RandomTrader;90000021;89979841;86129999917;-900000218;-1,0341;-3960000083;-4,3956;S;4;956;956;b;4;
RandomTrader1;0107;RandomTrader;90000021;89979841;86399999980;-360000062;-0,4149;-3690000020;-4,0959;B;8;956;959;G;0;
RandomTrader1;0108;RandomTrader;90000013;89987553;86850000085;270000105;0,3119;-3239999915;-3,5964;S;8;-1;964;B;8;
RandomTrader1;0109;RandomTrader;90000007;89993343;86940000098;-90000037;-0,1034;-3149999902;-3,4965;S;6;954;965;G;6;
RandomTrader1;0110;RandomTrader;90000000;90000063;86490000063;-630000103;-0,7231;-3599999937;-3,996;S;7;-1;960;G;7;
RandomTrader1;0111;RandomTrader;90000007;89993294;87120000063;-540000271;-0,616;-2969999937;-3,2967;B;7;-1;967;B;7;
RandomTrader1;0112;RandomTrader;90000003;89997150;86850000042;-630000248;-0,7202;-3239999958;-3,5964;S;4;-1;964;B;4;
RandomTrader1;0113;RandomTrader;89999996;90003919;87120000051;539999981;0,6237;-2969999949;-3,2967;S;7;-1;967;B;7;
RandomTrader1;0114;RandomTrader;90000004;89996199;86940000059;-270000207;-0,3096;-3149999941;-3,4965;B;8;-1;965;B;8;
RandomTrader1;0115;RandomTrader;89999996;90003959;87390000079;-237;-0,00;-2699999921;-2,997;S;8;-1;970;G;8;
RandomTrader1;0116;RandomTrader;90000001;89999084;87840000059;-360000464;-0,4082;-2249999941;-2,4975;B;5;979;975;B;5;
RandomTrader1;0117;RandomTrader;89999993;90006804;86940000049;-1170000451;-1,3279;-3149999951;-3,4965;S;8;965;965;G;8;
RandomTrader1;0118;RandomTrader;89999991;90008756;87929999972;-450000618;-0,5092;-2160000028;-2,3976;S;4;974;976;B;2;
RandomTrader1;0119;RandomTrader;89999984;90015532;87210000044;-630000348;-0,7172;-2879999956;-3,1968;S;7;966;968;B;7;
RandomTrader1;0120;RandomTrader;89999984;90015532;87569999980;-450000470;-0,5112;-2520000020;-2,7972;B;6;958;972;B;0;
RandomTrader1;0121;RandomTrader;89999984;90015532;88739999772;269999177;0,3052;-1350000228;-1,4985;B;2;962;985;B;0;
RandomTrader1;0122;RandomTrader;89999984;90015532;89909999564;1259998907;1,4213;-180000436;-0,1998;B;8;975;998;B;0;
RandomTrader1;0123;RandomTrader;89999984;90015532;90539999452;3419999220;3,9256;449999452;0,4995;B;3;988;1005;B;0;
RandomTrader1;0124;RandomTrader;89999984;90015532;90089999532;3779999525;4,3796;-468;-0,00;B;7;994;1000;B;0;
RandomTrader1;0125;RandomTrader;89999990;90009592;89189999692;2159999525;2,4819;-900000308;-0,999;B;7;990;990;G;6;
RandomTrader1;0126;RandomTrader;89999992;90007612;89189999692;3059999775;3,5528;-900000308;-0,999;B;2;999;990;G;2;
RandomTrader1;0127;RandomTrader;89999997;90002707;88379999764;1979999784;2,2917;-1710000236;-1,8981;B;5;999;981;B;5;
RandomTrader1;0128;RandomTrader;89999997;90002707;88649999755;1799999670;2,0725;-1440000245;-1,5984;B;3;971;984;B;0;
RandomTrader1;0129;RandomTrader;89999999;90000733;88919999746;1979999648;2,2774;-1170000254;-1,2987;B;2;-1;987;G;2;
RandomTrader1;0130;RandomTrader;90000002;89997784;88559999750;2069999687;2,3933;-1530000250;-1,6983;B;3;996;983;B;3;
RandomTrader1;0131;RandomTrader;90000002;89997784;88649999752;1529999689;1,7562;-1440000248;-1,5984;B;7;973;984;B;0;
RandomTrader1;0132;RandomTrader;90000002;89997784;90089999784;3239999742;3,7306;-216;-0,00;B;3;974;1000;B;0;
RandomTrader1;0133;RandomTrader;90000005;89994787;89999999782;2879999731;3,3058;-90000218;-0,0999;B;3;-1;999;G;3;
RandomTrader1;0134;RandomTrader;89999997;90002803;90269999797;3329999738;3,8302;179999797;0,1998;S;8;-1;1002;G;8;
RandomTrader1;0135;RandomTrader;90000003;89996761;90719999782;3329999703;3,8105;629999782;0,6993;B;6;-1;1007;G;6;
RandomTrader1;0136;RandomTrader;90000009;89990665;91529999809;3689999750;4,2008;1439999809;1,5984;B;6;1017;1016;b;6;
RandomTrader1;0137;RandomTrader;90000015;89984653;90269999683;3329999634;3,8302;179999683;0,1998;B;6;-1;1002;B;6;
RandomTrader1;0138;RandomTrader;90000021;89978533;91889999953;3959999981;4,5036;1799999953;1,998;B;6;-1;1020;B;6;
RandomTrader1;0139;RandomTrader;90000028;89971470;90899999722;3689999678;4,2312;809999722;0,8991;B;7;-1;1009;B;7;
RandomTrader1;0140;RandomTrader;90000020;89979494;90359999554;2789999574;3,186;269999554;0,2997;S;8;-1;1003;B;8;
RandomTrader1;0141;RandomTrader;90000020;89979494;90179999514;1439999742;1,6227;89999514;0,0999;B;4;992;1001;G;0;
RandomTrader1;0142;RandomTrader;90000020;89979494;89819999434;-90000130;-0,1001;-270000566;-0,2997;S;7;1011;997;b;0;
RandomTrader1;0143;RandomTrader;90000027;89972522;89729999414;-810000038;-0,8946;-360000586;-0,3996;B;7;997;996;G;7;
RandomTrader1;0144;RandomTrader;90000033;89966522;90089999522;-10;-0,00;-478;-0,00;B;6;-1;1000;G;6;
RandomTrader1;0145;RandomTrader;90000033;89966522;89279999225;89999533;0,1009;-810000775;-0,8991;S;4;1010;991;B;0;
RandomTrader1;0146;RandomTrader;90000033;89966522;88289998862;-900000830;-1,0091;-1800001138;-1,998;S;7;981;980;B;0;
RandomTrader1;0147;RandomTrader;90000033;89966522;88019998763;-360001001;-0,4073;-2070001237;-2,2977;B;2;970;977;B;0;
RandomTrader1;0148;RandomTrader;90000030;89969450;87929998730;-720001025;-0,8122;-2160001270;-2,3976;S;5;967;976;B;3;
RandomTrader1;0149;RandomTrader;90000027;89972357;87299998520;-1620001226;-1,8219;-2790001480;-3,0969;S;3;966;969;G;3;
RandomTrader1;0150;RandomTrader;90000022;89977207;87389998547;-1170001203;-1,3211;-2700001453;-2,997;S;5;-1;970;G;5;
RandomTrader1;0151;RandomTrader;90000028;89971363;87749998635;-900001117;-1,0152;-2340001365;-2,5974;B;6;979;974;B;6;
RandomTrader1;0152;RandomTrader;90000028;89971363;87119998439;-2970001345;-3,2967;-2970001561;-3,2967;B;8;964;967;B;0;
RandomTrader1;0153;RandomTrader;90000024;89975199;86399998215;-3600001567;-4,00;-3690001785;-4,0959;S;4;-1;959;B;4;
RandomTrader1;0154;RandomTrader;90000021;89978088;86759998311;-3510001486;-3,8883;-3330001689;-3,6963;S;3;-1;963;G;3;
RandomTrader1;0155;RandomTrader;90000013;89985832;87209998416;-3510001366;-3,869;-2880001584;-3,1968;S;8;-1;968;B;8;
RandomTrader1;0156;RandomTrader;90000013;89985832;87389998442;-4140001367;-4,5231;-2700001558;-2,997;B;4;958;970;B;0;
RandomTrader1;0157;RandomTrader;90000017;89981912;88289998572;-1980001111;-2,1934;-1800001428;-1,998;B;4;-1;980;B;4;
RandomTrader1;0158;RandomTrader;90000009;89989728;88019998521;-3870001432;-4,2116;-2070001479;-2,2977;S;8;970;977;G;8;
RandomTrader1;0159;RandomTrader;90000015;89983812;88829998602;-2070001120;-2,2772;-1260001398;-1,3986;B;6;986;986;B;6;
RandomTrader1;0160;RandomTrader;90000015;89983812;88199998497;-2160001057;-2,3904;-1890001503;-2,0979;B;3;976;979;G;0;
RandomTrader1;0161;RandomTrader;90000017;89981836;89009998632;-1170000882;-1,2974;-1080001368;-1,1988;B;2;-1;988;B;2;
RandomTrader1;0162;RandomTrader;90000021;89977896;88739998581;-1080000853;-1,2024;-1350001419;-1,4985;B;4;-1;985;G;4;
RandomTrader1;0163;RandomTrader;90000019;89979876;89189998686;-540000728;-0,6018;-900001314;-0,999;S;2;-1;990;B;2;
RandomTrader1;0164;RandomTrader;90000014;89984801;88739998591;-1350000931;-1,4985;-1350001409;-1,4985;S;5;-1;985;G;5;
RandomTrader1;0165;RandomTrader;90000014;89984801;88739998591;-540000634;-0,6048;-1350001409;-1,4985;S;7;994;985;B;0;
RandomTrader1;0166;RandomTrader;90000011;89987729;87929998465;-360000397;-0,4077;-2160001535;-2,3976;S;3;975;976;B;3;
RandomTrader1;0167;RandomTrader;90000011;89987729;87839998454;-180000309;-0,2045;-2250001546;-2,4975;B;4;966;975;B;0;
RandomTrader1;0168;RandomTrader;90000011;89987729;87569998421;-360000309;-0,4094;-2520001579;-2,7972;B;8;965;972;G;0;
RandomTrader1;0169;RandomTrader;90000015;89983805;88379998520;1080000000;1,2371;-1710001480;-1,8981;B;4;-1;981;B;4;
RandomTrader1;0170;RandomTrader;90000011;89987701;87749998415;359999868;0,4119;-2340001585;-2,5974;S;4;-1;974;G;4;
RandomTrader1;0171;RandomTrader;90000018;89980855;88109998459;359999824;0,4103;-1980001541;-2,1978;B;7;-1;978;G;7;
RandomTrader1;0172;RandomTrader;90000021;89977894;88919998621;1800000182;2,0661;-1170001379;-1,2987;B;3;-1;987;B;3;
RandomTrader1;0173;RandomTrader;90000025;89973914;89639998789;3240000574;3,75;-450001211;-0,4995;B;4;-1;995;B;4;
RandomTrader1;0174;RandomTrader;90000025;89973914;89819998839;3060000528;3,527;-270001161;-0,2997;B;4;985;997;G;0;
RandomTrader1;0175;RandomTrader;90000025;89973914;89819998839;2610000423;2,9928;-270001161;-0,2997;S;5;1006;997;B;0;
RandomTrader1;0176;RandomTrader;90000017;89981938;90359998989;2970000547;3,3986;269998989;0,2997;S;8;-1;1003;G;8;
RandomTrader1;0177;RandomTrader;90000025;89973890;90629999040;2340000468;2,6504;539999040;0,5994;B;8;-1;1006;b;8;
RandomTrader1;0178;RandomTrader;90000032;89966841;90719999065;2700000544;3,0675;629999065;0,6993;B;7;-1;1007;B;7;
RandomTrader1;0179;RandomTrader;90000034;89964829;90629999033;1800000431;2,0263;539999033;0,5994;B;2;-1;1006;B;2;
RandomTrader1;0180;RandomTrader;90000041;89957640;92519999747;4320001250;4,898;2429999747;2,6973;B;7;-1;1027;B;7;
RandomTrader1;0181;RandomTrader;90000038;89960688;91529999296;2520000664;2,8311;1439999296;1,5984;S;3;-1;1016;B;3;
RandomTrader1;0182;RandomTrader;90000038;89960688;91889999448;3150000867;3,5497;1799999448;1,998;B;6;1005;1020;B;0;
RandomTrader1;0183;RandomTrader;90000040;89958664;91169999144;1980000458;2,22;1079999144;1,1988;B;2;-1;1012;B;2;
