0;0,023
1;0,0164
2;0,0155
3;0,0143
4;0,0125
5;0,0113
6;0,0109
7;0,0103
8;0,0103
9;0,0098
10;0,0096
11;0,0091
12;0,0081
13;0,0074
14;0,0073
15;0,007
16;0,007
17;0,0068
18;0,0068
19;0,0067
20;0,0067
21;0,0067
22;0,0065
23;0,0063
24;0,006
25;0,006
26;0,0058
27;0,0056
28;0,0055
29;0,0055
30;0,0054
31;0,0052
32;0,0052
33;0,0051
34;0,0048
35;0,0048
36;0,0048
37;0,0047
38;0,0047
39;0,0047
40;0,0047
41;0,0046
42;0,0046
43;0,0045
44;0,0045
45;0,0044
46;0,0044
47;0,0043
48;0,0043
49;0,0043
50;0,0042
51;0,0041
52;0,004
53;0,004
54;0,004
55;0,004
56;0,004
57;0,0039
58;0,0039
59;0,0039
60;0,0039
61;0,0037
62;0,0036
63;0,0035
64;0,0035
65;0,0035
66;0,0034
67;0,0034
68;0,0034
69;0,0034
70;0,0034
71;0,0034
72;0,0034
73;0,0033
74;0,0033
75;0,0033
76;0,0033
77;0,0032
78;0,0032
79;0,0032
80;0,0032
81;0,0032
82;0,0032
83;0,0031
84;0,0031
85;0,0031
86;0,0031
87;0,0031
88;0,0031
89;0,003
90;0,003
91;0,003
92;0,003
93;0,003
94;0,003
95;0,003
96;0,0029
97;0,0029
98;0,0029
99;0,0029
100;0,0029
101;0,0029
102;0,0029
103;0,0029
104;0,0028
105;0,0028
106;0,0028
107;0,0028
108;0,0028
109;0,0028
110;0,0028
111;0,0027
112;0,0027
113;0,0027
114;0,0027
115;0,0027
116;0,0027
117;0,0027
118;0,0027
119;0,0027
120;0,0027
121;0,0027
122;0,0027
123;0,0026
124;0,0026
125;0,0026
126;0,0026
127;0,0026
128;0,0026
129;0,0025
130;0,0025
131;0,0025
132;0,0025
133;0,0024
134;0,0024
135;0,0024
136;0,0024
137;0,0024
138;0,0024
139;0,0024
140;0,0024
141;0,0023
142;0,0023
143;0,0023
144;0,0023
145;0,0023
146;0,0023
147;0,0022
148;0,0022
149;0,0022
150;0,0022
151;0,0022
152;0,0022
153;0,0022
154;0,0021
155;0,0021
156;0,0021
157;0,0021
158;0,0021
159;0,0021
160;0,0021
161;0,002
162;0,002
163;0,002
164;0,002
165;0,002
166;0,0019
167;0,0019
168;0,0019
169;0,0019
170;0,0019
171;0,0019
172;0,0018
173;0,0018
174;0,0018
175;0,0018
176;0,0018
177;0,0017
178;0,0017
179;0,0017
180;0,0017
181;0,0017
182;0,0017
183;0,0016
184;0,0016
185;0,0016
186;0,0016
187;0,0016
188;0,0016
189;0,0016
190;0,0016
191;0,0015
192;0,0014
193;0,0014
194;0,0014
195;0,0014
196;0,0014
197;0,0014
198;0,0014
199;0,0014
200;0,0014
201;0,0013
202;0,0013
203;0,0013
204;0,0013
205;0,0013
206;0,0012
207;0,0012
208;0,0012
209;0,0012
210;0,0012
211;0,0012
212;0,0012
213;0,0012
214;0,0012
215;0,0012
216;0,0011
217;0,0011
218;0,0011
219;0,0011
220;0,0011
221;0,0011
222;0,001
223;0,001
224;0,001
225;0,001
226;0,0009
227;0,0009
228;0,0009
229;0,0009
230;0,0009
231;0,0009
232;0,0009
233;0,0008
234;0,0008
235;0,0008
236;0,0008
237;0,0008
238;0,0008
239;0,0008
240;0,0008
241;0,0008
242;0,0008
243;0,0008
244;0,0008
245;0,0008
246;0,0007
247;0,0007
248;0,0005
249;0,0005
250;0,0005
251;0,0005
252;0,0005
253;0,0005
254;0,0005
255;0,0005
256;0,0004
257;0,0004
258;0,0004
259;0,0004
260;0,0004
261;0,0004
262;0,0004
263;0,0004
264;0,0004
265;0,0004
266;0,0004
267;0,0004
268;0,0004
269;0,0004
270;0,0004
271;0,0004
272;0,0004
273;0,0004
274;0,0004
275;0,0004
276;0,00
277;0,00
278;0,00
279;0,00
280;0,00
281;0,00
282;0,00
283;0,00
284;0,00
285;0,00
286;0,00
287;0,00
288;0,00
289;0,00
290;0,00
291;0,00
292;0,00
293;0,00
294;0,00
295;0,00
296;0,00
297;0,00
298;0,00
