V20;0133;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1023;G;984,00;0,00;0;0;0; ;0;0;
V20;0134;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1024;G;969,00;0,00;0;0;0; ;0;0;
V20;0135;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1024;G;962,00;0,00;0;0;0; ;0;0;
V20;0136;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1024;B;960,00;0,00;0;0;0; ;0;0;
V20;0137;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1016;B;952,00;0,00;0;0;0; ;0;0;
V20;0138;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1013;G;961,00;0,00;0;0;0; ;0;0;
V20;0139;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1009;B;945,00;0,00;0;0;0; ;0;0;
V20;0140;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1004;G;947,00;0,00;0;0;0; ;0;0;
V20;0141;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1000;B;936,00;0,00;0;0;0; ;0;0;
V20;0142;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;994;G;953,00;0,00;0;0;0; ;0;0;
V20;0143;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;997;B;963,00;0,00;0;0;0; ;0;0;
V20;0144;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;989;b;948,00;0,00;0;0;0; ;0;0;
V20;0145;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;988;B;937,00;0,00;0;0;0; ;0;0;
V20;0146;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;980;B;950,00;0,00;0;0;0; ;0;0;
V20;0147;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;970;B;947,00;0,00;0;0;0; ;0;0;
V20;0148;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;960;B;935,00;0,00;0;0;0; ;0;0;
V20;0149;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;960;T;931,00;0,00;0;0;0; ;0;0;
V20;0150;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;960;B;944,00;0,00;0;0;0; ;0;0;
V20;0151;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;950;G;944,00;0,00;0;0;0; ;0;0;
V20;0152;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;959;B;942,00;0,00;0;0;0; ;0;0;
V20;0153;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;949;B;938,00;0,00;0;0;0; ;0;0;
V20;0154;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;939;G;947,00;0,00;0;0;0; ;0;0;
V20;0155;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;937;b;945,00;0,00;0;0;0; ;0;0;
V20;0156;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;937;B;940,00;0,00;0;0;0; ;0;0;
V20;0157;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;931;B;942,00;0,00;0;0;0; ;0;0;
V20;0158;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;926;B;934,00;0,00;0;0;0; ;0;0;
V20;0159;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;923;B;945,00;0,00;0;0;0; ;0;0;
V20;0160;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;924;B;951,00;0,00;0;0;0; ;0;0;
V20;0161;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;931;B;955,00;0,00;0;0;0; ;0;0;
V20;0162;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;930;B;951,00;0,00;0;0;0; ;0;0;
V20;0163;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;926;B;950,00;0,00;0;0;0; ;0;0;
V20;0164;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;923;B;945,00;0,00;0;0;0; ;0;0;
V20;0165;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;933;b;956,00;0,00;0;0;0; ;0;0;
V20;0166;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;955;G;968,00;0,00;0;0;0; ;0;0;
V20;0167;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;956;B;955,00;0,00;0;0;0; ;0;0;
V20;0168;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;954;B;947,00;0,00;0;0;0; ;0;0;
V20;0169;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;950;G;954,00;0,00;0;0;0; ;0;0;
V20;0170;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;955;G;967,00;0,00;0;0;0; ;0;0;
V20;0171;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;956;G;961,00;0,00;0;0;0; ;0;0;
V20;0172;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;963;b;970,00;0,00;0;0;0; ;0;0;
V20;0173;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;966;G;972,00;0,00;0;0;0; ;0;0;
V20;0174;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;977;G;983,00;0,00;0;0;0; ;0;0;
V20;0175;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;991;b;993,00;0,00;0;0;0; ;0;0;
V20;0176;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;998;G;1003,00;0,00;0;0;0; ;0;0;
V20;0177;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1004;b;1000,00;0,00;0;0;0; ;0;0;
V20;0178;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1003;G;985,00;0,00;0;0;0; ;0;0;
V20;0179;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1003;G;987,00;0,00;0;0;0; ;0;0;
V20;0180;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1004;B;984,00;0,00;0;0;0; ;0;0;
V20;0181;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;997;G;979,00;0,00;0;0;0; ;0;0;
V20;0182;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;998;G;983,00;0,00;0;0;0; ;0;0;
V20;0183;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;998;B;977,00;0,00;0;0;0; ;0;0;
V20;0184;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;995;G;981,00;0,00;0;0;0; ;0;0;
V20;0185;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;997;G;983,00;0,00;0;0;0; ;0;0;
V20;0186;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;990;B;971,00;0,00;0;0;0; ;0;0;
V20;0187;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;990;b;986,00;0,00;0;0;0; ;0;0;
V20;0188;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;989;B;969,00;0,00;0;0;0; ;0;0;
V20;0189;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;985;b;974,00;0,00;0;0;0; ;0;0;
V20;0190;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;985;G;985,00;0,00;0;0;0; ;0;0;
V20;0191;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;989;b;977,00;0,00;0;0;0; ;0;0;
V20;0192;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;988;G;972,00;0,00;0;0;0; ;0;0;
V20;0193;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;992;G;985,00;0,00;0;0;0; ;0;0;
V20;0194;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;999;B;996,00;0,00;0;0;0; ;0;0;
V20;0195;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;998;G;981,00;0,00;0;0;0; ;0;0;
V20;0196;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1003;B;989,00;0,00;0;0;0; ;0;0;
V20;0197;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1005;G;995,00;0,00;0;0;0; ;0;0;
V20;0198;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1011;G;1007,00;0,00;0;0;0; ;0;0;
V20;0199;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1018;G;1011,00;0,00;0;0;0; ;0;0;
V20;0200;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1025;G;1017,00;0,00;0;0;0; ;0;0;
V20;0201;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1030;G;1008,00;0,00;0;0;0; ;0;0;
V20;0202;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1036;B;1013,00;0,00;0;0;0; ;0;0;
V20;0203;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1035;G;1008,00;0,00;0;0;0; ;0;0;
V20;0204;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1037;B;1001,00;0,00;0;0;0; ;0;0;
V20;0205;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1036;G;1008,00;0,00;0;0;0; ;0;0;
V20;0206;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1040;G;1015,00;0,00;0;0;0; ;0;0;
V20;0207;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1045;b;1021,00;0,00;0;0;0; ;0;0;
V20;0208;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1045;G;1031,00;0,00;0;0;0; ;0;0;
V20;0209;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1052;G;1030,00;0,00;0;0;0; ;0;0;
V20;0210;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1056;B;1015,00;0,00;0;0;0; ;0;0;
V20;0211;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1062;b;1029,00;0,00;0;0;0; ;0;0;
V20;0212;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1062;G;1028,00;0,00;0;0;0; ;0;0;
V20;0213;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1065;G;1021,00;0,00;0;0;0; ;0;0;
V20;0214;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1070;G;1030,00;0,00;0;0;0; ;0;0;
V20;0215;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1074;G;1016,00;0,00;0;0;0; ;0;0;
V20;0216;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1080;G;1029,00;0,00;0;0;0; ;0;0;
V20;0217;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1085;G;1018,00;0,00;0;0;0; ;0;0;
V20;0218;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1090;G;1029,00;0,00;0;0;0; ;0;0;
V20;0219;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1097;G;1041,00;0,00;0;0;0; ;0;0;
V20;0220;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1103;G;1049,00;0,00;0;0;0; ;0;0;
V20;0221;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1109;G;1044,00;0,00;0;0;0; ;0;0;
V20;0222;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1112;G;1029,00;0,00;0;0;0; ;0;0;
V20;0223;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1117;G;1037,00;0,00;0;0;0; ;0;0;
V20;0224;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1124;G;1050,00;0,00;0;0;0; ;0;0;
V20;0225;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1128;G;1032,00;0,00;0;0;0; ;0;0;
V20;0226;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1133;G;1036,00;0,00;0;0;0; ;0;0;
V20;0227;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1138;G;1023,00;0,00;0;0;0; ;0;0;
V20;0228;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1140;G;1024,00;0,00;0;0;0; ;0;0;
V20;0229;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1146;G;1038,00;0,00;0;0;0; ;0;0;
V20;0230;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1151;G;1037,00;0,00;0;0;0; ;0;0;
V20;0231;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1149;G;1023,00;0,00;0;0;0; ;0;0;
V20;0232;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1148;B;1022,00;0,00;0;0;0; ;0;0;
V20;0233;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1153;B;1037,00;0,00;0;0;0; ;0;0;
V20;0234;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1146;G;1020,00;0,00;0;0;0; ;0;0;
V20;0235;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1151;G;1033,00;0,00;0;0;0; ;0;0;
V20;0236;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1156;G;1041,00;0,00;0;0;0; ;0;0;
V20;0237;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1158;B;1033,00;0,00;0;0;0; ;0;0;
V20;0238;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1151;G;1024,00;0,00;0;0;0; ;0;0;
V20;0239;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1157;G;1043,00;0,00;0;0;0; ;0;0;
V20;0240;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1160;G;1049,00;0,00;0;0;0; ;0;0;
V20;0241;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1166;G;1053,00;0,00;0;0;0; ;0;0;
V20;0242;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1163;G;1041,00;0,00;0;0;0; ;0;0;
V20;0243;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1159;B;1032,00;0,00;0;0;0; ;0;0;
V20;0244;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1150;B;1026,00;0,00;0;0;0; ;0;0;
V20;0245;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1148;G;1035,00;0,00;0;0;0; ;0;0;
V20;0246;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1139;B;1022,00;0,00;0;0;0; ;0;0;
V20;0247;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1127;B;1021,00;0,00;0;0;0; ;0;0;
V20;0248;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1115;B;1027,00;0,00;0;0;0; ;0;0;
V20;0249;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1106;B;1033,00;0,00;0;0;0; ;0;0;
V20;0250;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1098;B;1045,00;0,00;0;0;0; ;0;0;
V20;0251;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1090;B;1050,00;0,00;0;0;0; ;0;0;
V20;0252;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1079;B;1062,00;0,00;0;0;0; ;0;0;
V20;0253;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1068;B;1074,00;0,00;0;0;0; ;0;0;
V20;0254;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1061;B;1081,00;0,00;0;0;0; ;0;0;
V20;0255;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1057;B;1083,00;0,00;0;0;0; ;0;0;
V20;0256;BlankoAgent;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1051;B;1078,00;0,00;0;0;0; ;0;0;
V20;0257;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1054;G;1093,00;0,00;0;0;0; ;0;0;
V20;0258;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1055;G;1079,00;0,00;0;0;0; ;0;0;
