#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

AgentName;Handelstag;AgentTyp;AktienAnzahl;Cash;Depot;Relative ;Relative     ;Absolute ;Absolute     ;Order;BuyMenge;BuyLimit;Order;SellMenge;SellLimit;Kurs;Kurszusatz;System     ; Individuell; Zufaellige ;Kurs         ;Potenzal                 ;Eingesetztes; Potenzial  ;Potenzial ;DayCounter            ;Performed;Performed; Investor        ;NoiseTrader       ;NoiseTrader       ;NoiseTrader ; Bemerkung;         ;
         ;          ;        ;            ;    ;     ;Gewinn   ;GewinnProzent;Gewinn   ;GewinnProzent;     ;        ;        ;     ;         ;         ;    ;          ;InnererWert; InnererWert; Abweichung%;ChangeProzent;AktivationThreshold(%)   ;Potenzial   ; Counter    ;Base      ;seit letzte Anpassung ;Action   ;Menge    ; AbschlagProzent ;Used_AveragePrice ;DaysOfAveragePrice;LimitAdjust%;          ;         ;
V84;0000;NoiseTrader;2779;1738172;4517172;0;0,00;0;0,00;N;0;0;0;0;1000; ;0;0;0;0;0;0;0;0;0; ;0;NA;0,00;57;0,00;
V84;0001;NoiseTrader;2779;1738172;4472708;0;0,00;-44464;-0,9843;S;0;0;3;990;984;b;1000;0;0;0;0;0;0;0;0; ;0;NA;1019,6491;57;-0,597;;MyAveragePrice=1019,6491 YesterdayPrice=991,00
V84;0002;NoiseTrader;2779;1738172;4472708;0;0,00;-44464;-0,9843;S;0;0;3;983;984;B;1000;0;0;0;0;0;0;0;0; ;0;NA;1019,6842;57;-0,266;;MyAveragePrice=1019,6842 YesterdayPrice=984,00
V84;0003;NoiseTrader;2779;1738172;4456034;0;0,00;-61138;-1,3535;S;0;0;3;976;978;B;992;0;0;0;0;0;0;0;0; ;0;NA;1019,6491;57;0,717;;MyAveragePrice=1019,6491 YesterdayPrice=984,00;SellLimit decreased 0.717%;
V84;0004;NoiseTrader;2777;1740126;4453255;0;0,00;-63917;-1,415;S;0;0;5;975;977;B;1001;0;0;0;0;0;0;0;0;S;2;NA;1019,6667;57;0,30;;MyAveragePrice=1019,6667 YesterdayPrice=978,00;SellLimit decreased 0.3%;
V84;0005;NoiseTrader;2776;1741108;4467140;0;0,00;-50032;-1,1076;S;0;0;5;970;982;B;1002;0;0;0;0;0;0;0;0;S;1;NA;1019,4035;57;0,638;;MyAveragePrice=1019,4035 YesterdayPrice=977,00;SellLimit decreased 0.638%;
V84;0006;NoiseTrader;2776;1741108;4453260;0;0,00;-63912;-1,4149;S;0;0;3;979;977;B;994;0;0;0;0;0;0;0;0; ;0;NA;1019,3333;57;0,228;;MyAveragePrice=1019,3333 YesterdayPrice=982,00;SellLimit decreased 0.228%;
V84;0007;NoiseTrader;2772;1745004;4444932;0;0,00;-72240;-1,5992;S;0;0;5;974;974;B;1012;0;0;0;0;0;0;0;0;S;4;NA;1019,1228;57;0,275;;MyAveragePrice=1019,1228 YesterdayPrice=977,00;SellLimit decreased 0.275%;
V84;0008;NoiseTrader;2767;1749934;4478196;0;0,00;-38976;-0,8628;S;0;0;5;972;986;G;1023;0;0;0;0;0;0;0;0;S;5;NA;1018,807;57;0,141;;MyAveragePrice=1018,807 YesterdayPrice=974,00;SellLimit decreased 0.141%;
V84;0009;NoiseTrader;2765;1751916;4492031;0;0,00;-25141;-0,5566;S;0;0;3;990;991;B;1026;0;0;0;0;0;0;0;0;S;2;NA;1018,4386;57;0,501;;MyAveragePrice=1018,4386 YesterdayPrice=986,00;SellLimit increased 0.501%;
V84;0010;NoiseTrader;2764;1752907;4492031;0;0,00;-25141;-0,5566;S;0;0;3;989;991;B;1013;0;0;0;0;0;0;0;0;S;1;NA;1017,9649;57;0,186;;MyAveragePrice=1017,9649 YesterdayPrice=991,00;SellLimit decreased 0.186%;
