#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

AgentName;Handelstag;AgentTyp;AktienAnzahl;Cash;Depot;Relative ;Relative     ;Absolute ;Absolute     ;Order;BuyMenge;BuyLimit;Order;SellMenge;SellLimit;Kurs;Kurszusatz;System     ; Individuell; Zufaellige ;Kurs         ;Potenzal                 ;Eingesetztes; Potenzial  ;Potenzial ;DayCounter            ;Performed;Performed; Investor        ;NoiseTrader       ;NoiseTrader       ;NoiseTrader ; Bemerkung;         ;
         ;          ;        ;            ;    ;     ;Gewinn   ;GewinnProzent;Gewinn   ;GewinnProzent;     ;        ;        ;     ;         ;         ;    ;          ;InnererWert; InnererWert; Abweichung%;ChangeProzent;AktivationThreshold(%)   ;Potenzial   ; Counter    ;Base      ;seit letzte Anpassung ;Action   ;Menge    ; AbschlagProzent ;Used_AveragePrice ;DaysOfAveragePrice;LimitAdjust%;          ;         ;
V88;0000;NoiseTrader;2791;1696323;4487323;0;0,00;0;0,00;N;0;0;0;0;1000; ;0;0;0;0;0;0;0;0;0; ;0;NA;0,00;70;0,00;
V88;0001;NoiseTrader;2791;1696323;4442667;0;0,00;-44656;-0,9952;S;0;0;3;991;984;b;1000;0;0;0;0;0;0;0;0; ;0;NA;1014,00;70;0,471;;MyAveragePrice=1014,00 YesterdayPrice=991,00
V88;0002;NoiseTrader;2791;1696323;4442667;0;0,00;-44656;-0,9952;S;0;0;3;984;984;B;1000;0;0;0;0;0;0;0;0; ;0;NA;1013,9857;70;0,263;;MyAveragePrice=1013,9857 YesterdayPrice=984,00
V88;0003;NoiseTrader;2790;1697301;4425921;0;0,00;-61402;-1,3683;S;0;0;3;978;978;B;992;0;0;0;0;0;0;0;0;S;1;NA;1014,0429;70;0,557;;MyAveragePrice=1014,0429 YesterdayPrice=984,00;SellLimit decreased 0.557%;
V88;0004;NoiseTrader;2788;1699255;4423131;0;0,00;-64192;-1,4305;S;0;0;3;977;977;B;1001;0;0;0;0;0;0;0;0;S;2;NA;1013,8714;70;0,091;;MyAveragePrice=1013,8714 YesterdayPrice=978,00;SellLimit decreased 0.091%;
V88;0005;NoiseTrader;2786;1701219;4437071;0;0,00;-50252;-1,1199;S;0;0;3;971;982;B;1002;0;0;0;0;0;0;0;0;S;2;NA;1013,7857;70;0,539;;MyAveragePrice=1013,7857 YesterdayPrice=977,00;SellLimit decreased 0.539%;
V88;0006;NoiseTrader;2786;1701219;4423141;0;0,00;-64182;-1,4303;S;0;0;3;978;977;B;994;0;0;0;0;0;0;0;0; ;0;NA;1013,6571;70;0,382;;MyAveragePrice=1013,6571 YesterdayPrice=982,00;SellLimit decreased 0.382%;
V88;0007;NoiseTrader;2783;1704141;4414783;0;0,00;-72540;-1,6166;S;0;0;3;972;974;B;1012;0;0;0;0;0;0;0;0;S;3;NA;1013,5571;70;0,487;;MyAveragePrice=1013,5571 YesterdayPrice=977,00;SellLimit decreased 0.487%;
V88;0008;NoiseTrader;2780;1707099;4448179;0;0,00;-39144;-0,8723;S;0;0;3;973;986;G;1023;0;0;0;0;0;0;0;0;S;3;NA;1013,5143;70;0,042;;MyAveragePrice=1013,5143 YesterdayPrice=974,00;SellLimit decreased 0.042%;
V88;0009;NoiseTrader;2777;1710072;4462079;0;0,00;-25244;-0,5626;S;0;0;3;986;991;B;1026;0;0;0;0;0;0;0;0;S;3;NA;1013,4429;70;0,007;;MyAveragePrice=1013,4429 YesterdayPrice=986,00;SellLimit increased 0.0070%;
V88;0010;NoiseTrader;2775;1712054;4462079;0;0,00;-25244;-0,5626;S;0;0;3;989;991;B;1013;0;0;0;0;0;0;0;0;S;2;NA;1013,40;70;0,147;;MyAveragePrice=1013,40 YesterdayPrice=991,00;SellLimit decreased 0.147%;
V88;0011;NoiseTrader;2772;1715027;4462079;0;0,00;-25244;-0,5626;S;0;0;3;983;991;b;1027;0;0;0;0;0;0;0;0;S;3;NA;1013,1286;70;0,739;;MyAveragePrice=1013,1286 YesterdayPrice=991,00;SellLimit decreased 0.739%;
